Checklist	ERC000050	ENA binned metagenome																									
tax_id	scientific_name	sample_alias	sample_title	sample_description	project name	assembly software	completeness score	completeness software	contamination score	binning software	Genome size (bp)	# contigs	N50 (contigs)	Longest contig (bp)	investigation type	binning parameters	taxonomic identity marker	isolation_source	collection date	geographic location (country and/or sea)	geographic location (latitude)	geographic location (longitude)	broad-scale environmental context	local environmental context	environmental medium	sample derived from	metagenomic source
198431	uncultured prokaryote	sam_R12-A.metabat.77	Binned sample R12-A.metabat.77	This sample represents a metagenomic bin from the metagenomic sample ERS19359153	B1-Ocean	MEGAHIT v1.2.9	81.2	checkM v1.1.2	5.08	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1760593	244	10239	37206	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-11-04	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359153	aquatic metagenome
198431	uncultured prokaryote	sam_R12-A.metabat.158	Binned sample R12-A.metabat.158	This sample represents a metagenomic bin from the metagenomic sample ERS19359153	B1-Ocean	MEGAHIT v1.2.9	90.63	checkM v1.1.2	0.38	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1898326	75	66391	153670	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-11-04	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359153	aquatic metagenome
198431	uncultured prokaryote	sam_R12-A.metabat.11	Binned sample R12-A.metabat.11	This sample represents a metagenomic bin from the metagenomic sample ERS19359153	B1-Ocean	MEGAHIT v1.2.9	89.05	checkM v1.1.2	2.28	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2116938	194	19980	61055	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-11-04	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359153	aquatic metagenome
198431	uncultured prokaryote	sam_R12-A.metabat.119	Binned sample R12-A.metabat.119	This sample represents a metagenomic bin from the metagenomic sample ERS19359153	B1-Ocean	MEGAHIT v1.2.9	92.07	checkM v1.1.2	2.69	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2432438	248	13259	59585	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-11-04	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359153	aquatic metagenome
198431	uncultured prokaryote	sam_R12-A.metabat.71	Binned sample R12-A.metabat.71	This sample represents a metagenomic bin from the metagenomic sample ERS19359153	B1-Ocean	MEGAHIT v1.2.9	89.83	checkM v1.1.2	5.77	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2528585	157	67861	228252	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-11-04	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359153	aquatic metagenome
198431	uncultured prokaryote	sam_R12-A.metabat.97	Binned sample R12-A.metabat.97	This sample represents a metagenomic bin from the metagenomic sample ERS19359153	B1-Ocean	MEGAHIT v1.2.9	97.7	checkM v1.1.2	4.06	MetaBAT2 v2.14 (biotools:MetaBAT_2)	3401095	404	12720	94957	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-11-04	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359153	aquatic metagenome
198431	uncultured prokaryote	sam_R12-A.metabat.109	Binned sample R12-A.metabat.109	This sample represents a metagenomic bin from the metagenomic sample ERS19359153	B1-Ocean	MEGAHIT v1.2.9	93.31	checkM v1.1.2	2.56	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1426004	143	21236	83038	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-11-04	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359153	aquatic metagenome
198431	uncultured prokaryote	sam_R12-A.metabat.39	Binned sample R12-A.metabat.39	This sample represents a metagenomic bin from the metagenomic sample ERS19359153	B1-Ocean	MEGAHIT v1.2.9	94.81	checkM v1.1.2	0	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2188139	65	59046	145764	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-11-04	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359153	aquatic metagenome
198431	uncultured prokaryote	sam_R12-A.metabat.78	Binned sample R12-A.metabat.78	This sample represents a metagenomic bin from the metagenomic sample ERS19359153	B1-Ocean	MEGAHIT v1.2.9	91.74	checkM v1.1.2	1.12	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1502890	79	30630	113050	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-11-04	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359153	aquatic metagenome
198431	uncultured prokaryote	sam_R12-A.metabat.137	Binned sample R12-A.metabat.137	This sample represents a metagenomic bin from the metagenomic sample ERS19359153	B1-Ocean	MEGAHIT v1.2.9	92.11	checkM v1.1.2	5.93	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2803875	517	7414	41271	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-11-04	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359153	aquatic metagenome
198431	uncultured prokaryote	sam_R12-A.metabat.145	Binned sample R12-A.metabat.145	This sample represents a metagenomic bin from the metagenomic sample ERS19359153	B1-Ocean	MEGAHIT v1.2.9	96.89	checkM v1.1.2	0.43	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2697053	50	94310	313357	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-11-04	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359153	aquatic metagenome
198431	uncultured prokaryote	sam_R12-A.metabat.107	Binned sample R12-A.metabat.107	This sample represents a metagenomic bin from the metagenomic sample ERS19359153	B1-Ocean	MEGAHIT v1.2.9	91.54	checkM v1.1.2	0.5	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2959237	48	151140	295791	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-11-04	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359153	aquatic metagenome
198431	uncultured prokaryote	sam_R12-A.metabat.104	Binned sample R12-A.metabat.104	This sample represents a metagenomic bin from the metagenomic sample ERS19359153	B1-Ocean	MEGAHIT v1.2.9	93.43	checkM v1.1.2	1.53	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1344055	33	71704	154437	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-11-04	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359153	aquatic metagenome
198431	uncultured prokaryote	sam_R12-A.metabat.187	Binned sample R12-A.metabat.187	This sample represents a metagenomic bin from the metagenomic sample ERS19359153	B1-Ocean	MEGAHIT v1.2.9	92.26	checkM v1.1.2	0.56	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2078449	149	20139	83400	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-11-04	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359153	aquatic metagenome
198431	uncultured prokaryote	sam_R12-A.metabat.10	Binned sample R12-A.metabat.10	This sample represents a metagenomic bin from the metagenomic sample ERS19359153	B1-Ocean	MEGAHIT v1.2.9	91.45	checkM v1.1.2	2.56	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2365367	165	26742	130498	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-11-04	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359153	aquatic metagenome
198431	uncultured prokaryote	sam_R12-A.metabat.65	Binned sample R12-A.metabat.65	This sample represents a metagenomic bin from the metagenomic sample ERS19359153	B1-Ocean	MEGAHIT v1.2.9	91.46	checkM v1.1.2	0.35	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1425939	45	74341	117936	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-11-04	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359153	aquatic metagenome
198431	uncultured prokaryote	sam_R12-A.metabat.147	Binned sample R12-A.metabat.147	This sample represents a metagenomic bin from the metagenomic sample ERS19359153	B1-Ocean	MEGAHIT v1.2.9	98.51	checkM v1.1.2	0.99	MetaBAT2 v2.14 (biotools:MetaBAT_2)	3371057	93	87841	232338	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-11-04	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359153	aquatic metagenome
198431	uncultured prokaryote	sam_R12-A.metabat.134	Binned sample R12-A.metabat.134	This sample represents a metagenomic bin from the metagenomic sample ERS19359153	B1-Ocean	MEGAHIT v1.2.9	79.63	checkM v1.1.2	8.98	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1728758	358	6228	24388	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-11-04	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359153	aquatic metagenome
198431	uncultured prokaryote	sam_R12-A.metabat.45	Binned sample R12-A.metabat.45	This sample represents a metagenomic bin from the metagenomic sample ERS19359153	B1-Ocean	MEGAHIT v1.2.9	79.58	checkM v1.1.2	5.78	MetaBAT2 v2.14 (biotools:MetaBAT_2)	3066557	726	5091	17983	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-11-04	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359153	aquatic metagenome
198431	uncultured prokaryote	sam_R12-A.metabat.185	Binned sample R12-A.metabat.185	This sample represents a metagenomic bin from the metagenomic sample ERS19359153	B1-Ocean	MEGAHIT v1.2.9	93.38	checkM v1.1.2	4.53	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2008952	56	59710	171338	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-11-04	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359153	aquatic metagenome
198431	uncultured prokaryote	sam_R12-A.metabat.100	Binned sample R12-A.metabat.100	This sample represents a metagenomic bin from the metagenomic sample ERS19359153	B1-Ocean	MEGAHIT v1.2.9	100	checkM v1.1.2	1.44	MetaBAT2 v2.14 (biotools:MetaBAT_2)	3950481	127	67955	266550	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-11-04	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359153	aquatic metagenome
198431	uncultured prokaryote	sam_R12-A.metabat.149	Binned sample R12-A.metabat.149	This sample represents a metagenomic bin from the metagenomic sample ERS19359153	B1-Ocean	MEGAHIT v1.2.9	98.92	checkM v1.1.2	1.34	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2489469	39	141364	428376	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-11-04	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359153	aquatic metagenome
198431	uncultured prokaryote	sam_R12-A.metabat.84	Binned sample R12-A.metabat.84	This sample represents a metagenomic bin from the metagenomic sample ERS19359153	B1-Ocean	MEGAHIT v1.2.9	83.79	checkM v1.1.2	3.1	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1722180	145	20114	87923	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-11-04	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359153	aquatic metagenome
198431	uncultured prokaryote	sam_R12-A.metabat.40	Binned sample R12-A.metabat.40	This sample represents a metagenomic bin from the metagenomic sample ERS19359153	B1-Ocean	MEGAHIT v1.2.9	90.75	checkM v1.1.2	1.47	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2729195	285	14058	51271	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-11-04	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359153	aquatic metagenome
